filename,Country,VST,CEFR,CEFR_Number,SUBTLEXus_Freq_Log_CW_TAALES,COCA_magazine_lemma_frequency_Log_CW_TAALES,All_AWL_Normed_TAALES,Brysbaert_Concreteness_Combined_CW_TAALES,LD_Mean_RT_CW_TAALES,mattr50_aw_TAALED,mattr50_cw_TAALED,av_nominal_deps_TAASSC,amod_all_nominal_deps_struct_TAASSC,prep_all_nominal_deps_struct_TAASSC,mag_av_delta_p_verb_cue_type_TAASSC,MLC_TAASSC,CN_C_TAASSC
W_KOR_234.txt,KOR,41,B2_0,4,3.79721573,2.36401664,0.046052632,3.260301887,615.963609,0.687659574,0.663541667,0.932432432,0.195945946,0.263513514,0.021916819,9.70212766,1.489361702
W_THA_059.txt,THA,35,B1_1,2,3.8798,2.542554554,0.038934426,2.838149466,622.4853846,0.76490099,0.730421053,0.825806452,0.180645161,0.141935484,0.030333707,8.271186441,1
W_CHN_101.txt,CHN,35,B1_1,2,3.586775397,2.237824312,0.064182195,3.001181102,624.9328685,0.789249395,0.817291667,0.920529801,0.251655629,0.112582781,0.031410648,9.66,1.24
W_THA_065.txt,THA,21,A2_0,1,3.99868252,2.551224565,0.040865385,3.067269076,605.5074694,0.720923077,0.696107383,1,0.15037594,0.120300752,0.019449218,8.489795918,0.959183673
W_THA_298.txt,THA,33,B1_1,2,4.05160681,2.444406364,0.023172906,2.961470588,613.491685,0.75113082,0.802560976,0.841176471,0.1,0.111764706,0.015645492,7.594594595,0.837837838
W_SIN_127.txt,SIN,43,B1_2,3,3.771211159,2.447265534,0.043165468,3.110085106,620.1254978,0.745614035,0.741818182,0.974576271,0.177966102,0.220338983,0.025348589,10.97368421,1.105263158
W_TWN_147.txt,TWN,38,B1_1,2,3.845954296,2.424627188,0.04789272,3.139966102,617.2249306,0.801020882,0.764311927,0.822368421,0.203947368,0.059210526,0.029968081,8.716666667,1.1
W_CHN_277.txt,CHN,32,B2_0,4,3.798583824,2.463781591,0.059273423,2.900989011,623.6090741,0.744484305,0.759285714,1.221518987,0.227848101,0.234177215,0.027680587,12.23255814,1.558139535
W_THA_313.txt,THA,30,B1_1,2,4.128477119,2.635494206,0.031818182,3.242016807,610.8210256,0.699831933,0.670263158,0.705128205,0.096153846,0.134615385,0.018031377,7.196721311,0.803278689
W_JPN_319.txt,JPN,19,A2_0,1,3.788359657,2.351395616,0.032258065,3.150769231,615.4345614,0.681647059,0.62654321,0.827160494,0.117283951,0.172839506,0.019576046,7.639344262,0.868852459
W_CHN_061.txt,CHN,19,A2_0,1,3.820279508,2.48305787,0.027272727,3.180201613,614.3188934,0.768531073,0.776903226,1.02238806,0.119402985,0.126865672,0.021761124,8.82,1.04
W_THA_105.txt,THA,29,B1_1,2,4.022431048,2.5304019,0.041062802,3.222793522,609.3398361,0.701065089,0.69556962,0.842465753,0.171232877,0.136986301,0.022026107,8.28,0.86
W_THA_113.txt,THA,35,B1_1,2,3.909477542,2.512325171,0.021598272,2.961422594,615.8568803,0.702216066,0.706190476,0.930555556,0.173611111,0.118055556,0.019747101,8.267857143,1.017857143
W_JPN_119.txt,JPN,20,A2_0,1,3.886588889,2.482744143,0.048723898,3.067295082,612.242839,0.714857143,0.675582822,0.717391304,0.173913043,0.079710145,0.038447061,7.183333333,0.766666667
W_CHN_063.txt,CHN,35,B1_1,2,3.999365351,2.553922222,0.053571429,3.072222222,609.8149333,0.731086957,0.68,0.950704225,0.218309859,0.098591549,0.02908991,8,0.857142857
W_CHN_077.txt,CHN,34,B1_1,2,3.893033632,2.493172152,0.030769231,2.878222222,609.3267123,0.788473684,0.824697987,0.964788732,0.176056338,0.147887324,0.020777504,8.58490566,0.924528302
W_CHN_088.txt,CHN,28,B1_1,2,3.817525463,2.43154847,0.052109181,2.972803738,614.7278972,0.772448378,0.75443038,0.872180451,0.210526316,0.142857143,0.012033223,8.574468085,1.085106383
W_TWN_192.txt,TWN,41,B1_1,2,3.745189627,2.437448373,0.041666667,2.977613169,617.4446414,0.787696793,0.769685535,1.080645161,0.177419355,0.14516129,0.026109198,11.1025641,1.358974359
W_SIN_079.txt,SIN,45,B1_2,3,3.58747393,2.257252042,0.061833689,3.008844622,635.4866265,0.776640827,0.782643678,0.879032258,0.233870968,0.072580645,0.022785161,9.673469388,1.020408163
W_TWN_179.txt,TWN,27,A2_0,1,3.84889907,2.47654672,0.071782178,2.938169014,621.3391122,0.692142857,0.614787879,1.07751938,0.240310078,0.139534884,0.016023618,9.853658537,1.365853659
W_THA_265.txt,THA,16,A2_0,1,3.943877733,2.518006447,0.028037383,2.991440329,611.8711203,0.744,0.789370629,0.969924812,0.15037594,0.142857143,0.013711439,8.734693878,1.040816327
W_THA_259.txt,THA,25,B1_1,2,4.041308155,2.562066763,0.03271028,2.997456897,613.0984279,0.745813953,0.733731343,0.9,0.146153846,0.061538462,0.007950508,7.781818182,0.763636364
W_JPN_284.txt,JPN,40,A2_0,1,3.889815385,2.525045261,0.036781609,3.114117647,612.6119397,0.773960114,0.75509434,0.97037037,0.2,0.155555556,0.014270641,8.72,1.12
W_JPN_290.txt,JPN,40,B1_1,2,3.940265532,2.529982917,0.024122807,3.167381974,609.7531624,0.763333333,0.76047619,0.899280576,0.172661871,0.122302158,0.025295184,8.290909091,1.018181818
W_KOR_021.txt,KOR,32,A2_0,1,4.000504846,2.542609295,0.029776675,3.239515419,611.4733186,0.75257329,0.78015625,0.697674419,0.07751938,0.07751938,0.013234118,7.901960784,0.666666667
W_CHN_117.txt,CHN,22,A2_0,1,3.868050228,2.500454512,0.026699029,3.107954545,613.9095872,0.776298507,0.759866667,0.755725191,0.213740458,0.106870229,0.033443301,7.923076923,0.923076923
W_KOR_237.txt,KOR,37,B2_0,4,3.585504274,2.278846685,0.042316258,3.066565217,622.1230172,0.754317549,0.712919255,0.802816901,0.11971831,0.169014085,0.032922959,8.145454545,1.018181818
W_JPN_093.txt,JPN,31,A2_0,1,4.136236744,2.632798061,0.019047619,2.891105769,605.258093,0.668181818,0.56,0.76119403,0.082089552,0.149253731,0.02768258,6.774193548,0.64516129
W_JPN_044.txt,JPN,32,B1_1,2,4.154248095,2.660562192,0.026004728,3.058785047,609.7911429,0.708603989,0.683458647,0.741071429,0.125,0.098214286,0.013119296,9.195652174,0.608695652
W_JPN_291.txt,JPN,40,A2_0,1,3.708904016,2.428325167,0.024070022,3.10677551,619.9868571,0.725053763,0.754267516,0.765957447,0.156028369,0.127659574,0.038248119,8.01754386,0.859649123
W_THA_258.txt,THA,21,A2_0,1,3.973666957,2.596018113,0.02676399,3.36573913,608.8659471,0.63699115,0.608701299,1.189655172,0.129310345,0.120689655,0.014913851,10.26829268,0.975609756
W_THA_270.txt,THA,39,B1_2,3,3.954978423,2.553887558,0.036866359,2.979713115,610.5755649,0.780670391,0.754705882,0.866197183,0.154929577,0.133802817,0.024286512,8.037037037,1.037037037
W_SIN_093.txt,SIN,47,B2_0,4,3.562774532,2.255017069,0.04296875,3.167769231,625.1212741,0.736818182,0.700430108,1.118881119,0.202797203,0.104895105,0.015397885,10.24,1
W_SIN_087.txt,SIN,47,B2_0,4,3.540820652,2.289437376,0.093567251,2.900899281,626.2711355,0.791873589,0.811014493,1.080745342,0.260869565,0.217391304,0.034062741,10.6875,1.520833333
W_THA_338.txt,THA,28,B1_1,2,3.926294776,2.512045955,0.03526971,3.290223048,612.4795167,0.724466019,0.684916201,0.754716981,0.106918239,0.081761006,0.02355396,7.578125,0.859375
W_KOR_197.txt,KOR,30,A2_0,1,3.797489189,2.362386256,0.041769042,2.972624434,618.3193694,0.718026316,0.769714286,0.951219512,0.211382114,0.146341463,0.028304368,6.672131148,0.868852459
W_SIN_044.txt,SIN,47,B2_0,4,3.508025764,2.245497401,0.06557377,2.828716814,643.5054425,0.796514286,0.846928105,1.079365079,0.206349206,0.206349206,0.037914835,11.54054054,1.297297297
W_CHN_076.txt,CHN,30,B1_1,2,3.743167025,2.417960079,0.037735849,3.06125448,620.5382246,0.81285,0.789117647,0.806666667,0.193333333,0.1,0.015837963,9.52,1.18
W_JPN_124.txt,JPN,20,A2_0,1,3.913939091,2.535736771,0.02905569,3.060844444,616.7751613,0.75427673,0.702608696,0.796875,0.1328125,0.109375,0.019332422,8.26,0.98
W_JPN_130.txt,JPN,20,A2_0,1,4.049698141,2.566817184,0.023454158,2.946703704,612.6448496,0.690546448,0.640232558,0.6,0.126666667,0.073333333,0.025478987,6.253333333,0.626666667
W_JPN_118.txt,JPN,20,A2_0,1,3.886316827,2.512013544,0.02195122,3.142293578,606.3806965,0.708616352,0.67837037,0.863636364,0.189393939,0.113636364,0.016167825,7.321428571,0.821428571
W_PAK_039.txt,PAK,37,B1_1,2,3.686428063,2.458282955,0.064935065,2.824527559,618.5244355,0.792341598,0.822236025,1.2578125,0.25,0.140625,0.016895857,10,1.173913043
W_JPN_134.txt,JPN,29,A2_0,1,3.807390449,2.31501399,0.035040431,3.004011299,620.7081714,0.729295775,0.738,0.869565217,0.156521739,0.104347826,0.011048209,8.108695652,0.956521739
W_CHN_072.txt,CHN,23,A2_0,1,3.722195089,2.430615987,0.046838407,3.006315789,622.7575455,0.741642229,0.769577465,0.844444444,0.155555556,0.103703704,0.028726183,9.106382979,0.872340426
W_JPN_108.txt,JPN,20,A2_0,1,3.767358804,2.392861468,0.026501767,3.102218543,615.699701,0.711598174,0.676440678,0.988888889,0.222222222,0.138888889,0.012951252,8.1,1.042857143
W_CHN_099.txt,CHN,24,A2_0,1,3.916676754,2.51294964,0.035128806,2.897412281,613.1935874,0.771137026,0.7636,0.959016393,0.237704918,0.106557377,0.030106926,9.085106383,1.106382979
W_JPN_322.txt,JPN,29,B1_1,2,3.678725424,2.295105254,0.028436019,3.269449153,625.3912832,0.780815047,0.804705882,0.844262295,0.180327869,0.098360656,0.016071378,8.612244898,1.346938776
W_SIN_040.txt,SIN,45,B1_2,3,3.68044698,2.414446436,0.046017699,2.790574324,626.1818983,0.775645161,0.782242991,0.958823529,0.241176471,0.117647059,0.012483418,10.48148148,1.444444444
W_JPN_242.txt,JPN,21,A2_0,1,3.896853365,2.461972714,0.03406326,3.221105769,609.7744928,0.685521472,0.635177305,0.796875,0.1640625,0.125,0.027063112,7.716981132,0.905660377
W_JPN_256.txt,JPN,26,B1_2,3,3.852268619,2.498415276,0.037735849,2.901916667,607.5399149,0.799221557,0.757677419,0.741935484,0.233870968,0.080645161,0.026414739,7.571428571,0.821428571
W_THA_260.txt,THA,48,B2_0,4,4.060059701,2.594062261,0.023688663,2.963816568,616.9387952,0.754044266,0.728909953,0.937823834,0.113989637,0.18134715,0.018612415,9.092307692,0.907692308
W_JPN_281.txt,JPN,44,B1_1,2,3.778046847,2.414414862,0.034632035,3.242280702,613.622186,0.704116095,0.658947368,0.8,0.14,0.08,0.024435431,7.7,0.716666667
W_KOR_024.txt,KOR,42,B1_2,3,3.64934898,2.323047239,0.059665871,3.219958506,622.6282645,0.73271028,0.715058824,1.052631579,0.233082707,0.15037594,0.016214155,9.697674419,1.162790698
W_JPN_083.txt,JPN,33,A2_0,1,3.927357273,2.450264584,0.00990099,3.159908257,612.4072811,0.731830065,0.710074074,0.682539683,0.111111111,0.055555556,0.01879791,6.412698413,0.555555556
W_KOR_227.txt,KOR,30,B2_0,4,3.781409852,2.400830223,0.037333333,3.05615,618.2791,0.603729904,0.532108844,1.069565217,0.191304348,0.139130435,0.022024361,8.928571429,1.19047619
W_JPN_069.txt,JPN,32,B2_0,4,4.002476623,2.572749569,0.023923445,3.059411765,609.1392478,0.701605351,0.700153846,0.482517483,0.160839161,0.048951049,0.017366242,5.971428571,0.557142857
W_THA_063.txt,THA,18,A2_0,1,3.888559055,2.575583246,0.027210884,3.060722892,614.47988,0.784640884,0.731180124,0.878787879,0.166666667,0.128787879,0.037352671,9.608695652,0.97826087
W_CHN_113.txt,CHN,30,B1_1,2,4.032805515,2.665376894,0.034951456,2.970989011,613.9979779,0.73006993,0.713496933,0.791139241,0.107594937,0.075949367,0.021766586,7.617647059,0.823529412
W_JPN_041.txt,JPN,40,B2_0,4,3.933538435,2.510139211,0.056122449,2.927676768,621.2333219,0.716833667,0.676517857,1.074074074,0.216931217,0.174603175,0.02763786,8.791044776,1.119402985
W_KOR_031.txt,KOR,38,A2_0,1,4.039386726,2.494263227,0.01793722,3.114612069,611.3861161,0.692612613,0.665531915,0.828571429,0.107142857,0.092857143,0.019553222,6.757575758,0.651515152
W_SIN_121.txt,SIN,46,B1_2,3,3.471098729,2.220556387,0.064587973,2.916923077,632.7590987,0.7533687,0.808170732,1.341269841,0.285714286,0.214285714,0.019085648,12.13513514,1.864864865
W_THA_275.txt,THA,44,B1_2,3,3.919879216,2.482236928,0.029684601,2.738631179,620.5840157,0.803990499,0.8335,0.958333333,0.166666667,0.125,0.01988575,8.619047619,0.825396825
W_THA_249.txt,THA,42,B1_2,3,3.902161883,2.537873963,0.0215311,3.153378995,613.3619635,0.749846154,0.749022556,1.060606061,0.143939394,0.143939394,0.037079108,8.530612245,0.93877551
W_JPN_243.txt,JPN,22,B1_1,2,3.926553991,2.445605066,0.023041475,3.179386792,619.1455869,0.699453552,0.580939597,0.848484848,0.151515152,0.037878788,0.01965555,6.888888889,0.80952381
W_KOR_145.txt,KOR,30,A2_0,1,3.897566129,2.488193274,0.046255507,3.01612,614.6492653,0.769779006,0.838,0.985714286,0.164285714,0.185714286,0.013976128,8.769230769,0.884615385
W_SIN_055.txt,SIN,45,B1_2,3,3.734055859,2.434252015,0.052173913,3.033937008,618.6641434,0.780106101,0.841333333,1.141843972,0.141843972,0.134751773,0.015696819,10.45454545,1.113636364
W_SIN_041.txt,SIN,43,B1_2,3,3.492869369,2.19143044,0.062650602,2.938287037,628.8073272,0.766358382,0.762368421,1.075,0.241666667,0.191666667,0.053089497,10.425,1.4
W_SIN_069.txt,SIN,46,B1_2,3,3.351331148,2.234069554,0.077262693,3.095696203,637.6697899,0.748451444,0.779130435,1.069767442,0.186046512,0.11627907,0.028881088,11.325,1.075
W_JPN_337.txt,JPN,18,B1_1,2,3.86047277,2.441356282,0.042183623,2.913474178,612.1393839,0.721666667,0.739565217,0.822580645,0.217741935,0.056451613,0.015252091,7.603773585,0.867924528
W_HKG_027.txt,HKG,33,B2_0,4,3.719895911,2.468851482,0.062962963,3.06130597,622.6697736,0.750425056,0.781538462,1.12195122,0.201219512,0.146341463,0.02700858,9.152542373,1.237288136
W_THA_103.txt,THA,34,A2_0,1,4.262890222,2.678033692,0.020316027,3.114298246,602.5075893,0.731204482,0.683013699,0.64516129,0.15483871,0.096774194,0.020361675,7.383333333,0.75
W_JPN_109.txt,JPN,20,A2_0,1,4.156508962,2.561043804,0.025462963,3.022453704,606.5191509,0.696755162,0.625915493,0.684615385,0.161538462,0.053846154,0.007258071,7.098360656,0.836065574
W_JPN_135.txt,JPN,23,A2_0,1,3.81879,2.406024639,0.03117506,3.163317757,620.3376667,0.71987988,0.687820513,0.976744186,0.139534884,0.178294574,0.020495977,9.065217391,1.086956522
W_JPN_123.txt,JPN,23,B1_1,2,3.953646538,2.612104688,0.027368421,3.188939394,608.598937,0.755543478,0.712748538,0.84375,0.09375,0.09375,0.013385996,8.464285714,0.875
W_JPN_137.txt,JPN,32,B1_2,3,4.137627,2.60238859,0.024038462,2.720432692,610.26275,0.799873817,0.788064516,0.737226277,0.094890511,0.116788321,0.025802805,6.933333333,0.733333333
W_JPN_321.txt,JPN,26,B1_1,2,3.844781416,2.407295808,0.029017857,3.194454148,608.6374667,0.763133903,0.75382716,0.78343949,0.159235669,0.127388535,0.032029023,7.344262295,0.770491803
W_SIN_057.txt,SIN,46,B1_2,3,3.509365854,2.259567407,0.070909091,3.001508772,630.5702151,0.73791411,0.701509434,1.046052632,0.223684211,0.184210526,0.042720107,10.78431373,1.137254902
W_TWN_180.txt,TWN,36,B2_0,4,3.720889076,2.478683702,0.040089087,2.939106383,619.9482979,0.785215054,0.846351351,1.0546875,0.1953125,0.109375,0.013068318,9.826086957,1.217391304
W_JPN_309.txt,JPN,50,B1_2,3,3.96592027,2.515404524,0.038724374,2.967644444,608.1654545,0.731319648,0.676760563,0.787671233,0.130136986,0.123287671,0.012471084,7.440677966,0.796610169
W_THA_317.txt,THA,22,A2_0,1,3.77799,2.397833164,0.05450237,2.985805085,626.526875,0.720368098,0.750405405,0.9921875,0.1796875,0.1640625,0.001391835,8.44,0.88
W_SIN_123.txt,SIN,47,B2_0,4,3.4732375,2.296641484,0.056910569,2.88453125,634.991502,0.770546318,0.792685714,1.176923077,0.192307692,0.169230769,0.018541806,12.07317073,1.365853659
W_KOR_033.txt,KOR,40,B1_1,2,3.758127715,2.362997692,0.046808511,3.212647059,622.7455639,0.719783198,0.668474576,0.802816901,0.091549296,0.098591549,0.029547666,8.245614035,0.859649123
W_TWN_037.txt,TWN,25,A2_0,1,3.80184383,2.390291019,0.042352941,3.019495798,622.2217521,0.779591837,0.78244898,0.921875,0.171875,0.1171875,0.026285549,8.5,0.88
W_CHN_105.txt,CHN,31,B1_1,2,3.956125957,2.545636313,0.045130641,2.981008403,616.6317521,0.731802326,0.673333333,0.923076923,0.213675214,0.068376068,0.028203648,8.770833333,0.9375
W_THA_049.txt,THA,38,B1_2,3,4.072326977,2.642031822,0.021791768,3.258262911,608.5056338,0.706268657,0.602015504,1.037037037,0.096296296,0.177777778,0.010446733,8.97826087,0.913043478
W_JPN_057.txt,JPN,34,B1_1,2,3.872907895,2.440487818,0.023255814,3.047831858,615.49163,0.738879056,0.775310345,0.956834532,0.194244604,0.165467626,0.024855977,8.62,1.18
W_KOR_231.txt,KOR,44,B2_0,4,3.841610305,2.491593613,0.046184739,3.008132296,616.4244788,0.757934272,0.729892473,1.032894737,0.217105263,0.164473684,0.030720519,9.764705882,1.176470588
W_KOR_219.txt,KOR,43,B2_0,4,3.649723404,2.401160739,0.06234414,3.249121339,618.681453,0.735408805,0.724358974,1.216666667,0.166666667,0.091666667,0.027117498,10.05,0.875
W_CHN_138.txt,CHN,29,B1_1,2,3.877076577,2.4809356,0.033557047,2.907079646,618.4912217,0.780700809,0.836783217,0.978571429,0.164285714,0.128571429,0.021913987,9.333333333,1.208333333
W_CHN_104.txt,CHN,28,B1_1,2,3.78814321,2.436742688,0.027842227,3.00661157,622.3535124,0.776883853,0.762111801,0.839694656,0.145038168,0.083969466,0.017644919,10.06976744,1.093023256
W_IDN_059.txt,IDN,33,B1_1,2,3.931914667,2.59113288,0.027777778,3.132114537,610.496278,0.757592593,0.704255319,0.885245902,0.196721311,0.12295082,0.012432303,10.42105263,1.157894737
W_THA_289.txt,THA,27,B1_1,2,3.889644538,2.507407254,0.038834951,3.162255319,614.6180085,0.700369231,0.666711409,1.173913043,0.086956522,0.182608696,0.026168339,9.386363636,1.045454545
W_SIN_136.txt,SIN,44,B1_2,3,3.462974924,2.24524842,0.065810594,2.978913043,634.4770062,0.755810565,0.750646388,1.337349398,0.28313253,0.192771084,0.033496479,10.38333333,1.366666667
W_THA_276.txt,THA,34,B1_1,2,4.232396,2.654115191,0.031890661,3.051377778,604.7136,0.720530504,0.736760563,0.855172414,0.15862069,0.103448276,0.017693423,9.340425532,0.914893617
W_THA_316.txt,THA,30,B1_1,2,4.175395631,2.618380641,0.024875622,3.046038647,610.7500976,0.720058651,0.678955224,1.084337349,0.204819277,0.096385542,0.017941194,8.06,1.24
W_JPN_308.txt,JPN,44,B1_2,3,3.910721395,2.442764913,0.01369863,3.289095023,614.4335514,0.728070175,0.66915493,0.654676259,0.100719424,0.107913669,0.018627105,8.93877551,0.836734694
W_THA_302.txt,THA,25,B1_1,2,4.113922814,2.660964309,0.026168224,2.977536765,615.5466031,0.638923767,0.58122905,0.942528736,0.149425287,0.086206897,0.015527327,7.133333333,0.693333333
W_THA_114.txt,THA,24,A2_0,1,4.159872273,2.604809428,0.029612756,2.859411765,607.8351598,0.674733728,0.657984496,0.882352941,0.058823529,0.080882353,0.022311564,7.440677966,0.593220339
W_THA_128.txt,THA,31,B1_1,2,3.907690625,2.499531413,0.028708134,2.98420354,616.2409091,0.768660436,0.805652174,0.661538462,0.115384615,0.092307692,0.021746913,7.464285714,0.660714286
W_CHN_064.txt,CHN,24,A2_0,1,3.97756171,2.589765747,0.025,3.047647059,615.6033585,0.76503856,0.783414634,0.914893617,0.163120567,0.106382979,0.020752448,8.642857143,0.892857143
W_JPN_122.txt,JPN,23,B1_1,2,3.94066599,2.559780424,0.01305483,3.05865,611.5121134,0.798200692,0.828076923,0.631147541,0.106557377,0.073770492,0.010509507,7.092592593,0.611111111
W_THA_167.txt,THA,21,A2_0,1,3.813162724,2.502091222,0.046875,3.032903226,619.5692832,0.772690355,0.846091954,0.953642384,0.158940397,0.145695364,0.016388775,8.694915254,0.898305085
W_HKG_094.txt,HKG,39,B1_2,3,3.984616738,2.517040418,0.0546875,2.981059322,608.033234,0.795625,0.73755102,1.009345794,0.214953271,0.102803738,0.019564467,9.6,0.825
W_JPN_151.txt,JPN,24,A2_0,1,3.738223247,2.315471397,0.061810155,3.012867925,612.3673106,0.746609195,0.715529412,0.748201439,0.136690647,0.129496403,0.013341654,7.078125,0.734375
W_JPN_192.txt,JPN,21,A2_0,1,3.791273953,2.321373089,0.017902813,3.168430493,617.9750943,0.710601504,0.651603053,0.606060606,0.159090909,0.053030303,0.01601722,6.661016949,0.711864407
W_THA_365.txt,THA,15,A2_0,1,4.100036576,2.726614505,0.024340771,3.065868726,614.2923438,0.690562347,0.582119205,0.943396226,0.050314465,0.144654088,0.007958323,9.666666667,0.823529412
W_SIN_151.txt,SIN,47,B2_0,4,3.569001976,2.307218636,0.057324841,2.84156,636.3656,0.761209068,0.773099415,1.136054422,0.231292517,0.142857143,0.020966784,8.6,1.127272727
W_SIN_179.txt,SIN,45,B1_2,3,3.428610185,2.207582118,0.077108434,2.964507042,634.6563679,0.77849162,0.80136646,1,0.231404959,0.140495868,0.03198312,9.880952381,0.928571429
W_TWN_045.txt,TWN,40,B1_1,2,3.863685892,2.493690716,0.044186047,3.052459016,617.7043983,0.765236769,0.715060241,0.932835821,0.208955224,0.067164179,0.033527647,8.346153846,0.980769231
W_SIN_186.txt,SIN,45,B1_2,3,3.542754386,2.286095963,0.070422535,3.068220641,621.2854064,0.765566038,0.734673367,1.014285714,0.2,0.135714286,0.021859392,10.57446809,1.212765957
W_SIN_192.txt,SIN,45,B1_2,3,3.366033007,2.215199288,0.047297297,2.867770492,639.7531023,0.758238748,0.823653846,1.11299435,0.163841808,0.186440678,0.017081176,12.33333333,1.291666667
W_KOR_041.txt,KOR,29,B1_1,2,3.673035652,2.331807012,0.04379562,3.405330396,608.5151818,0.646013072,0.622158273,0.833333333,0.094202899,0.115942029,0.03347668,8.744680851,0.893617021
W_THA_013.txt,THA,22,A2_0,1,4.08010383,2.583333393,0.02764977,3.182468619,605.5112987,0.74241573,0.687417219,0.640522876,0.08496732,0.189542484,0.015792702,7.614035088,0.894736842
W_JPN_019.txt,JPN,39,B1_2,3,3.834917871,2.492124725,0.00407332,3.197564576,620.4339615,0.70559194,0.658142077,0.993006993,0.195804196,0.118881119,0.019188381,8.465517241,0.982758621
W_JPN_031.txt,JPN,44,B1_2,3,3.910529536,2.483706463,0.026315789,3.143924051,611.5500851,0.786058981,0.813376623,0.738255034,0.100671141,0.11409396,0.023173824,7.616666667,0.766666667
W_CHN_177.txt,CHN,36,B1_2,3,3.780010305,2.392786311,0.049800797,3.072862595,623.8188931,0.746433566,0.712834225,0.888235294,0.182352941,0.123529412,0.023035305,8.278688525,1.06557377
W_KOR_257.txt,KOR,42,B2_0,4,3.850064981,2.43905273,0.048879837,2.914844961,624.5196875,0.79010582,0.766629834,0.896103896,0.24025974,0.064935065,0.02784171,8.049180328,0.93442623
W_JPN_024.txt,JPN,33,B1_1,2,3.857273395,2.449755324,0.0375,3.147741935,615.4766351,0.724414716,0.655944056,0.704545455,0.166666667,0.098484848,0.015062731,8.333333333,0.895833333
W_CHN_162.txt,CHN,33,B1_1,2,3.746208268,2.446018521,0.030567686,3.047992126,617.7148221,0.758526316,0.732216216,0.992805755,0.273381295,0.143884892,0.033552257,8.980392157,1.078431373
W_THA_006.txt,THA,43,B1_2,3,3.84393295,2.439085269,0.050574713,3.10755814,610.3544015,0.78851312,0.80627907,0.95862069,0.15862069,0.117241379,0.029010629,8.365384615,0.942307692
W_THA_012.txt,THA,14,A2_0,1,3.787957322,2.457114196,0.02919708,3.174644351,626.7822689,0.732807571,0.769795918,0.974576271,0.186440678,0.144067797,0.020114091,10.02439024,1.12195122
W_SIN_193.txt,SIN,46,B1_2,3,3.427715152,2.234376161,0.077586207,2.8825,631.954141,0.735577889,0.765212121,0.953020134,0.167785235,0.194630872,0.037726882,11.8974359,1.230769231
W_SIN_187.txt,SIN,46,B1_2,3,3.459698276,2.307968055,0.078767123,2.986184971,630.7017647,0.780443548,0.809469388,1.072727273,0.303030303,0.103030303,0.02500017,9.540983607,1.163934426
W_JPN_226.txt,JPN,22,A2_0,1,4.140493697,2.569959999,0.01750547,3.223526971,601.1382845,0.696,0.618780488,0.693333333,0.153333333,0.06,0.015421152,8.01754386,0.754385965
W_SIN_178.txt,SIN,45,B1_2,3,3.332338435,2.223963798,0.095948827,3.009482759,638.8238246,0.765873418,0.776666667,1.163120567,0.241134752,0.191489362,0.043137065,11.725,1.35
W_JPN_232.txt,JPN,27,B1_1,2,4.002973913,2.518111893,0.027227723,3.06942029,610.098744,0.702735562,0.726825397,0.768,0.104,0.12,0.009146759,7.481481481,0.833333333
W_TWN_118.txt,TWN,40,B2_0,4,3.701228333,2.412427992,0.036247335,3.074836066,621.9616596,0.770789474,0.879254658,1.03875969,0.201550388,0.162790698,0.011969602,12.72972973,1.513513514
W_JPN_391.txt,JPN,20,A2_0,1,4.161263229,2.703752385,0.016786571,3.119051724,605.8063063,0.648932039,0.563384615,0.781954887,0.082706767,0.07518797,0.018146191,6.619047619,0.619047619
W_JPN_385.txt,JPN,20,B1_1,2,4.232782773,2.680315301,0.019512195,3.243813559,605.0584388,0.60089172,0.509324324,0.94017094,0.128205128,0.128205128,0.018005626,6.40625,0.90625
W_TWN_124.txt,TWN,44,B2_0,4,4.0196545,2.574057302,0.043583535,3.041890547,609.1066,0.762746269,0.750895522,0.884615385,0.146153846,0.1,0.032935439,7.811320755,0.811320755
W_THA_358.txt,THA,20,A2_0,1,4.369874603,2.836377956,0.024886878,2.95501992,599.0169841,0.672797784,0.663026316,0.735099338,0.112582781,0.052980132,0.012709905,7.366666667,0.833333333
W_THA_370.txt,THA,36,B1_2,3,4.066031839,2.585575021,0.031400966,3.118844444,611.5500448,0.739050633,0.718222222,0.426470588,0.095588235,0.066176471,0.023240539,6.9,0.65
W_THA_364.txt,THA,24,A2_0,1,3.926373684,2.500717253,0.01980198,3.055511111,611.8680702,0.736918033,0.780882353,0.857142857,0.166666667,0.174603175,0.026573761,7.788461538,0.865384615
W_CHN_228.txt,CHN,43,B2_0,4,3.616238344,2.370822246,0.054961832,2.919604863,625.1932,0.79265233,0.782655602,1.082872928,0.226519337,0.160220994,0.030212254,9.776119403,1.164179104
W_CHN_016.txt,CHN,39,B1_2,3,4.005009615,2.563370064,0.030991736,2.891901141,613.6736434,0.722623762,0.694814815,0.986206897,0.2,0.103448276,0.025594712,9.307692308,0.942307692
W_THA_172.txt,THA,36,B1_2,3,4.053026502,2.611617587,0.078059072,3.046197183,605.2734043,0.687723785,0.610652174,1.233576642,0.204379562,0.087591241,0.02005538,8.943396226,1
W_JPN_178.txt,JPN,24,B1_1,2,3.73945297,2.344465955,0.02293578,3.072537313,615.6760914,0.652732394,0.6596,0.954198473,0.152671756,0.13740458,0.030746435,8.384615385,1.038461538
