filename,Country,VST,CEFR,CEFR_Number,SUBTLEXus_Freq_Log_CW_TAALES,COCA_magazine_lemma_frequency_Log_CW_TAALES,All_AWL_Normed_TAALES,Brysbaert_Concreteness_Combined_CW_TAALES,LD_Mean_RT_CW_TAALES,mattr50_aw_TAALED,hdd42_aw_TAALED,mtld_original_aw
W_SIN_179.txt,SIN,45,B1_2,3,3.428610185,2.207582118,0.077108434,2.964507042,634.6563679,0.77849162,0.820980477,67.43570441
W_TWN_045.txt,TWN,40,B1_1,2,3.863685892,2.493690716,0.044186047,3.052459016,617.7043983,0.765236769,0.833318167,64.79432786
W_SIN_186.txt,SIN,45,B1_2,3,3.542754386,2.286095963,0.070422535,3.068220641,621.2854064,0.765566038,0.816918634,57.367578
W_SIN_192.txt,SIN,45,B1_2,3,3.366033007,2.215199288,0.047297297,2.867770492,639.7531023,0.758238748,0.804878704,57.45751445
W_KOR_041.txt,KOR,29,B1_1,2,3.673035652,2.331807012,0.04379562,3.405330396,608.5151818,0.646013072,0.738762751,34.2673931
W_THA_013.txt,THA,22,A2_0,1,4.08010383,2.583333393,0.02764977,3.182468619,605.5112987,0.74241573,0.799358247,52.46484951
W_JPN_019.txt,JPN,39,B1_2,3,3.834917871,2.492124725,0.00407332,3.197564576,620.4339615,0.70559194,0.78384558,52.25981522
W_JPN_031.txt,JPN,44,B1_2,3,3.910529536,2.483706463,0.026315789,3.143924051,611.5500851,0.786058981,0.829457008,61.92110199
W_CHN_177.txt,CHN,36,B1_2,3,3.780010305,2.392786311,0.049800797,3.072862595,623.8188931,0.746433566,0.819317486,54.67696269
W_KOR_257.txt,KOR,42,B2_0,4,3.850064981,2.43905273,0.048879837,2.914844961,624.5196875,0.79010582,0.842328691,74.38874991
W_JPN_024.txt,JPN,33,B1_1,2,3.857273395,2.449755324,0.0375,3.147741935,615.4766351,0.724414716,0.798935853,49.88371137
W_CHN_162.txt,CHN,33,B1_1,2,3.746208268,2.446018521,0.030567686,3.047992126,617.7148221,0.758526316,0.815887531,67.6646281
W_THA_006.txt,THA,43,B1_2,3,3.84393295,2.439085269,0.050574713,3.10755814,610.3544015,0.78851312,0.843455422,58.40469419
W_THA_012.txt,THA,14,A2_0,1,3.787957322,2.457114196,0.02919708,3.174644351,626.7822689,0.732807571,0.816498376,65.9752263
W_SIN_193.txt,SIN,46,B1_2,3,3.427715152,2.234376161,0.077586207,2.8825,631.954141,0.735577889,0.797516082,50.10220166
W_SIN_187.txt,SIN,46,B1_2,3,3.459698276,2.307968055,0.078767123,2.986184971,630.7017647,0.780443548,0.842844234,75.93941035
W_JPN_226.txt,JPN,22,A2_0,1,4.140493697,2.569959999,0.01750547,3.223526971,601.1382845,0.696,0.79292155,35.51488834
W_SIN_178.txt,SIN,45,B1_2,3,3.332338435,2.223963798,0.095948827,3.009482759,638.8238246,0.765873418,0.838874738,68.81555105
W_JPN_232.txt,JPN,27,B1_1,2,4.002973913,2.518111893,0.027227723,3.06942029,610.098744,0.702735562,0.787054088,51.61834601
W_TWN_118.txt,TWN,40,B2_0,4,3.701228333,2.412427992,0.036247335,3.074836066,621.9616596,0.770789474,0.80274421,69.47748793
W_JPN_391.txt,JPN,20,A2_0,1,4.161263229,2.703752385,0.016786571,3.119051724,605.8063063,0.648932039,0.74244117,38.08636364
W_JPN_385.txt,JPN,20,B1_1,2,4.232782773,2.680315301,0.019512195,3.243813559,605.0584388,0.60089172,0.718046641,29.08311812
W_TWN_124.txt,TWN,44,B2_0,4,4.0196545,2.574057302,0.043583535,3.041890547,609.1066,0.762746269,0.811335919,65.76453695
W_THA_358.txt,THA,20,A2_0,1,4.369874603,2.836377956,0.024886878,2.95501992,599.0169841,0.672797784,0.76321483,45.081944
W_THA_370.txt,THA,36,B1_2,3,4.066031839,2.585575021,0.031400966,3.118844444,611.5500448,0.739050633,0.786042117,53.24538825
W_THA_364.txt,THA,24,A2_0,1,3.926373684,2.500717253,0.01980198,3.055511111,611.8680702,0.736918033,0.820625505,64.61607339
W_CHN_228.txt,CHN,43,B2_0,4,3.616238344,2.370822246,0.054961832,2.919604863,625.1932,0.79265233,0.826044525,74.28109589
W_CHN_016.txt,CHN,39,B1_2,3,4.005009615,2.563370064,0.030991736,2.891901141,613.6736434,0.722623762,0.797034815,52.50703634
W_THA_172.txt,THA,36,B1_2,3,4.053026502,2.611617587,0.078059072,3.046197183,605.2734043,0.687723785,0.795530512,42.79935395
W_JPN_178.txt,JPN,24,B1_1,2,3.73945297,2.344465955,0.02293578,3.072537313,615.6760914,0.652732394,0.743089297,37.04115827
W_THA_164.txt,THA,13,A2_0,1,4.226597628,2.715693684,0.0155902,3.010790514,610.3988446,0.710252101,0.786256249,49.63052209
W_HKG_097.txt,HKG,30,B1_1,2,3.581556277,2.328598091,0.052631579,3.012703863,635.3344248,0.715909091,0.822773836,47.6638588
W_JPN_146.txt,JPN,31,A2_0,1,3.80369726,2.406338741,0.020576132,3.017894737,618.46625,0.757377892,0.801464392,65.83573889
W_CHN_014.txt,CHN,39,B1_2,3,3.611479104,2.348549584,0.069582505,3.003595506,626.8999245,0.755151515,0.816802402,65.95426011
W_THA_366.txt,THA,27,B1_1,2,4.152850192,2.675004819,0.032323232,2.994481481,608.2639689,0.734609164,0.805914364,52.40466926
W_JPN_344.txt,JPN,35,A2_0,1,3.947584211,2.48071056,0.041474654,3.02512,609.998898,0.73773913,0.805366981,49.94132335
W_JPN_393.txt,JPN,20,A2_0,1,3.87025041,2.438623325,0.034334764,3.006463415,612.0131687,0.70808399,0.780517721,49.41396118
W_IDN_161.txt,IDN,38,B2_0,4,3.897741288,2.565460913,0.035087719,3.001161049,609.6210769,0.739011765,0.80820771,57.13853787
W_JPN_387.txt,JPN,20,A2_0,1,3.754657789,2.363419951,0.036144578,3.112110553,618.9840609,0.731454545,0.788433308,55.17857143
W_JPN_218.txt,JPN,28,B1_2,3,3.901635268,2.435865887,0.018823529,3.091111111,606.3693607,0.69545977,0.789624439,43.78060264
W_SIN_152.txt,SIN,46,B1_2,3,3.405969291,2.263294617,0.076923077,2.800722892,639.6512749,0.752769231,0.814197937,55.98044397
W_SIN_191.txt,SIN,44,B1_2,3,3.602735943,2.356491521,0.054,3.086654676,623.2260791,0.785981308,0.835905511,73.51791263
W_SIN_185.txt,SIN,47,B2_0,4,3.445269231,2.211083996,0.049295775,3.084504792,633.8061238,0.817349896,0.862316761,99.69632772
W_KOR_056.txt,KOR,37,B2_0,4,3.982708519,2.533580289,0.032119914,2.989236364,613.8786989,0.728660969,0.783670796,41.93531746
W_IDN_001.txt,IDN,33,B1_1,2,3.767855636,2.430251696,0.048582996,3.092166065,618.4929304,0.67575179,0.779787898,39.77075627
W_CHN_174.txt,CHN,35,B1_1,2,3.676064202,2.381666312,0.049079755,3.007,625.7522266,0.740722892,0.822424123,58.09819897
W_JPN_026.txt,JPN,35,B1_1,2,3.851096552,2.541805024,0.032894737,3.098527132,615.6430651,0.759941349,0.818016001,53.42998021
W_JPN_032.txt,JPN,36,B1_1,2,4.021720346,2.523761972,0.004694836,3.240782609,605.2428947,0.757380192,0.820769518,54.46338126
W_CHN_160.txt,CHN,35,B2_0,4,3.730414602,2.393510956,0.064285714,2.805486726,622.0519469,0.785043988,0.831139729,74.60310983
W_KOR_240.txt,KOR,40,B2_0,4,3.8385008,2.456475058,0.049040512,3.097896825,616.8957028,0.727896104,0.810079886,45.37092012
W_KOR_282.txt,KOR,40,B2_0,4,3.735538941,2.461914169,0.047619048,3.03959375,621.8949057,0.7518591,0.814882535,62.33096119
W_KOR_057.txt,KOR,42,B2_0,4,3.958329218,2.469897786,0.022573363,3.279537815,612.6288797,0.685014085,0.773701818,42.51350485
W_SIN_190.txt,SIN,44,B1_2,3,3.402597348,2.158054086,0.06122449,2.982784314,643.8507722,0.764598698,0.808626701,67.94525946
W_JPN_225.txt,JPN,21,B1_1,2,3.861540726,2.478423224,0.023758099,3.11284,615.835668,0.767093333,0.842498408,58.25178745
W_JPN_386.txt,JPN,23,B1_1,2,4.115688789,2.612497917,0.023640662,3.058834081,605.418296,0.699594203,0.789223453,51.62559074
W_JPN_392.txt,JPN,22,B1_1,2,4.000712917,2.505611415,0.023474178,2.999428571,607.581125,0.747317073,0.829191494,57.37424573
W_JPN_351.txt,JPN,25,B1_1,2,3.668207179,2.277440443,0.032697548,3.096410256,614.4052332,0.77270073,0.835854353,67.62423034
W_SIN_033.txt,SIN,43,B1_2,3,3.498702135,2.182459015,0.051601423,3.101428571,628.4061511,0.725887097,0.795832231,55.60302961
W_SIN_027.txt,SIN,44,B1_2,3,3.38542765,2.1144386,0.044917258,2.999521531,643.8013889,0.786417445,0.829809565,83.42270221
W_JPN_184.txt,JPN,18,A2_0,1,3.710640654,2.349557803,0.039506173,3.087523364,619.4484112,0.70939759,0.795851424,48.28472222
W_CHN_001.txt,CHN,30,B1_1,2,3.839633852,2.441332638,0.047717842,3.072996109,614.3764844,0.767493797,0.827398973,66.92618163
W_THA_165.txt,THA,24,A2_0,1,3.592414679,2.23494354,0.049295775,3.319272727,617.9053704,0.706163522,0.786373607,44.12222222
W_CHN_029.txt,CHN,28,B1_1,2,3.720825581,2.407674218,0.034567901,3.022803738,613.8171495,0.794879518,0.827824089,71.55
W_THA_171.txt,THA,39,B1_2,3,3.845170136,2.44898304,0.041262136,3.083076923,618.0514932,0.762758621,0.800421509,61.1380218
W_THA_149.txt,THA,26,B1_1,2,4.195041296,2.648240992,0.02360515,2.962131148,610.4291429,0.696716418,0.767820686,42.88524374
W_HKG_045.txt,HKG,39,B2_0,4,3.447741122,2.212228867,0.066831683,2.853694581,633.0373892,0.793421053,0.837010617,73.18468935
W_JPN_341.txt,JPN,24,B1_1,2,3.933046544,2.480488061,0.020454545,3.211576577,613.6988372,0.69281768,0.784452079,43.7
W_THA_377.txt,THA,35,B1_1,2,4.026518212,2.575946266,0.037906137,3.221258278,605.1196667,0.744711316,0.799884628,58.25297402
W_SIN_037.txt,SIN,47,B2_0,4,3.499591923,2.278944527,0.068607069,2.879844358,631.4225,0.788699764,0.823182242,76.23492137
W_KOR_127.txt,KOR,43,B2_0,4,3.618395436,2.310769262,0.051801802,3.01090535,626.5976371,0.789588235,0.842626111,87.37839413
W_JPN_396.txt,JPN,20,A2_0,1,3.920614778,2.530560431,0.022277228,3.128970588,607.4589604,0.763594771,0.811024181,65.34778457
W_JPN_235.txt,JPN,21,B1_1,2,3.910871366,2.501020087,0.022883295,3.103257919,611.3980531,0.721722222,0.806837718,49.96911981
W_THA_217.txt,THA,46,B1_2,3,3.938352492,2.548094787,0.029360967,3.048032787,612.4395973,0.744214876,0.817056566,57.10758123
W_THA_029.txt,THA,38,B1_2,3,4.057322857,2.571658263,0.042056075,3.110404858,605.8021721,0.779585799,0.836304137,71.50827522
W_THA_015.txt,THA,45,B1_2,3,3.759950186,2.525331993,0.05399568,3.07891791,617.8234733,0.754402174,0.834262855,61.61516112
W_KOR_245.txt,KOR,44,B2_0,4,3.578519016,2.327017382,0.051851852,3.159570957,631.6455263,0.749978769,0.801468021,53.07601298
W_KOR_244.txt,KOR,44,B2_0,4,3.860235075,2.466764956,0.026422764,3.055522388,623.095709,0.686823529,0.766805334,40.30196305
W_CHN_158.txt,CHN,44,B1_2,3,3.687998198,2.343686598,0.049411765,2.918783784,633.8352941,0.805083799,0.834340236,74.63658537
W_KOR_287.txt,KOR,32,B2_0,4,3.722366935,2.442578362,0.034782609,3.121774194,621.4863415,0.735170455,0.831179902,62.28398116
W_CHN_164.txt,CHN,30,B1_1,2,4.158743019,2.656209264,0.017391304,3.110339623,610.4161509,0.728358974,0.792699593,51.99145956
W_KOR_046.txt,KOR,41,A2_0,1,3.718770175,2.279104377,0.03406326,3.022683983,623.2239035,0.768275862,0.828783636,66.58951708
W_TWN_081.txt,TWN,31,B1_2,3,3.976801154,2.574337924,0.021276596,2.916928839,616.2086719,0.776359223,0.832001599,74.69742386
W_JPN_397.txt,JPN,22,B1_1,2,3.880939224,2.38125664,0.032786885,3.041013216,614.2395909,0.803858521,0.836007608,83.30755503
W_THA_389.txt,THA,35,B1_1,2,3.949914902,2.524437067,0.032894737,3.015019455,613.5546429,0.669192201,0.787828149,41.09968652
W_SIN_036.txt,SIN,45,B1_2,3,3.641195018,2.414204357,0.054307116,2.85341637,624.970471,0.768374165,0.824857865,71.09089649
W_THA_376.txt,THA,38,B1_2,3,4.080848963,2.554806529,0.026785714,3.057427386,608.7496266,0.725817175,0.800940792,45.48949545
W_JPN_181.txt,JPN,24,A2_0,1,3.836048945,2.453726678,0.042918455,2.821983122,628.0400851,0.692526882,0.76191094,43.21869467
W_JPN_195.txt,JPN,30,B1_1,2,3.691929536,2.279410674,0.049881235,3.048625,620.3134894,0.734380665,0.828658778,57.23256616
W_THA_160.txt,THA,31,B1_1,2,4.098103614,2.672801409,0.026258206,3.068221344,609.5959109,0.777465565,0.834959551,72.10061602
W_THA_174.txt,THA,14,A2_0,1,3.910880603,2.599550056,0.043879908,2.944549356,609.8390435,0.760177515,0.824355055,63.47719646
W_CHN_010.txt,CHN,33,B1_1,2,3.797706637,2.406387646,0.040632054,2.810755556,617.2640179,0.792430939,0.83870156,82.1037037
W_JPN_142.txt,JPN,33,B1_1,2,3.965773853,2.524397178,0.021791768,3.114090909,609.6731651,0.685046729,0.792216372,43.17222222
W_THA_148.txt,THA,33,B1_1,2,3.686606601,2.330101848,0.023809524,3.274693878,617.49,0.727836538,0.841296668,56.24972869
W_CHN_012.txt,CHN,35,B1_1,2,3.740568724,2.423720047,0.039583333,2.928755187,623.9405833,0.801974684,0.847866265,77.28563439
W_JPN_168.txt,JPN,21,B1_2,3,3.939869149,2.498637234,0.017699115,2.991493056,614.4146619,0.745820569,0.786554712,50.07007091
W_JPN_183.txt,JPN,22,A2_0,1,3.676549321,2.346161785,0.024017467,3.171531532,613.6516972,0.736246499,0.788573034,51.35543131
W_THA_348.txt,THA,33,B1_1,2,4.056242149,2.58963985,0.023364486,3.067983539,603.6830579,0.741107872,0.794998722,55.99700002
W_SIN_034.txt,SIN,45,B1_2,3,3.470373444,2.247168065,0.071578947,2.962301255,639.3947059,0.758305085,0.812212986,64.0018797
W_THA_360.txt,THA,46,B1_2,3,4.200928899,2.645870978,0.016241299,3.114196429,611.4278704,0.733123209,0.772353515,56.50232216
W_SIN_020.txt,SIN,44,B1_2,3,3.664103448,2.40345824,0.046666667,3.010732759,617.2326087,0.804526316,0.830036945,85.48269231
W_KOR_130.txt,KOR,45,B1_2,3,3.920346304,2.498218612,0.035490605,2.934224806,615.5680156,0.732802057,0.825161426,56.9169146
W_JPN_381.txt,JPN,20,A2_0,1,3.954022467,2.540092579,0.026960784,3.011837607,611.7268,0.707986348,0.797073941,48.84542206
W_IDN_167.txt,IDN,44,A2_0,1,3.772595941,2.429840302,0.029411765,3.147180451,618.8836059,0.751421911,0.81936968,61.81926441
W_TWN_120.txt,TWN,38,B2_0,4,3.588865198,2.342402316,0.058548009,2.923333333,633.2406696,0.79716763,0.830555271,87.76234655
W_THA_228.txt,THA,36,B1_2,3,4.178068293,2.610734177,0.025641026,2.98858871,622.0127642,0.708301887,0.766024454,48.74376743
W_SIN_168.txt,SIN,47,B2_0,4,3.293806726,2.155772452,0.081395349,2.832242152,640.2759729,0.7912,0.832744356,73.6204918
W_TWN_097.txt,TWN,40,B1_2,3,3.781569231,2.434940752,0.036585366,3.079153846,614.7582625,0.793762887,0.824926379,76.21682848
W_TWN_068.txt,TWN,39,B2_0,4,3.811578486,2.549087862,0.040540541,3.101215686,621.8697976,0.731373626,0.806598446,48.90787347
W_KOR_078.txt,KOR,35,B1_1,2,3.862809722,2.479420821,0.04109589,2.863242009,620.785,0.767380282,0.833435208,65.92153124
W_SIN_183.txt,SIN,47,B2_0,4,3.394219184,2.18358018,0.068897638,2.879057377,632.3929167,0.777324263,0.807281537,65.6015933
W_KOR_285.txt,KOR,46,B2_0,4,3.87645082,2.466933983,0.026030369,3.009713115,618.2342149,0.752950392,0.815732903,57.49391635
W_KOR_247.txt,KOR,43,B2_0,4,3.878252675,2.485230019,0.008810573,2.94557377,619.018375,0.770322581,0.827019992,69.62153482
W_JPN_009.txt,JPN,35,B2_0,4,3.770127016,2.40863594,0.055084746,3.118218623,620.5741129,0.725933504,0.804077141,48.75570919
W_JPN_021.txt,JPN,25,B1_2,3,4.09233876,2.56666888,0.026966292,3.147807692,600.5028295,0.744099723,0.818536175,53.57825485
W_SIN_196.txt,SIN,43,B1_2,3,3.590434483,2.296860204,0.069506726,2.938546256,628.4234199,0.744300518,0.809957601,56.75
W_KOR_079.txt,KOR,38,B2_0,4,3.675174031,2.404701578,0.063636364,3.032432432,618.3105447,0.785,0.846189063,75.42404117
W_TWN_041.txt,TWN,21,A2_0,1,3.763443933,2.384850427,0.060869565,2.903248945,612.8352321,0.768435013,0.839741171,68.49316458
W_THA_201.txt,THA,36,B1_2,3,4.248025564,2.711233245,0.030634573,2.934509091,600.1925095,0.688571429,0.791465403,41
W_JPN_223.txt,JPN,22,B1_1,2,3.601178838,2.338745747,0.033112583,3.182418033,621.9587815,0.771609195,0.839129814,67.11718325
W_SIN_035.txt,SIN,47,B2_0,4,3.388651311,2.136589992,0.052336449,2.911038462,633.7018605,0.810540541,0.852940712,87.15335137
W_THA_349.txt,THA,14,A2_0,1,3.701308824,2.331911065,0.029090909,3.215151515,619.6590494,0.738312655,0.833088597,59.31990418
W_JPN_357.txt,JPN,24,A2_0,1,3.941880556,2.605640046,0.034722222,2.852139535,614.4508411,0.794816901,0.842876362,82.95307982
W_JPN_343.txt,JPN,27,A2_0,1,3.707013488,2.362832564,0.034324943,2.941342593,625.7716279,0.727830986,0.81085712,66.0311
W_THA_177.txt,THA,25,B1_1,2,3.600994539,2.39705878,0.061099796,3.022655172,628.472911,0.787445255,0.843236969,78.92241323
W_THA_163.txt,THA,12,A2_0,1,4.050485833,2.613273072,0.033898305,3.007083333,604.6332222,0.684537815,0.782474949,37.62489837
W_CHN_013.txt,CHN,39,B1_2,3,3.585946988,2.313222351,0.054054054,2.998072289,632.2930364,0.785162907,0.821535755,74.56729805
